customerID,gender,AgeGroup,Partner,CLTV,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Contract,Churn Reason,Churn
7266-GSSJX,Male,Middle Age (30–59),True,2606,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Electronic check,11,20.45,250.8,Month-to-month,-,False
3181-VTHOE,Male,Under 30,True,4042,False,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,True,Bank transfer (automatic),70,51.05,3635.15,One year,-,False
4083-EUGRJ,Male,Middle Age (30–59),False,3361,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,9,20.25,178.5,Month-to-month,Attitude of support person,True
1162-ECVII,Male,Senior (≥ 60),True,4265,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),72,109.75,7932.5,Two year,-,False
9661-JALZV,Female,Under 30,False,5138,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),58,24.7,1519.0,Two year,-,False
7241-AJHFS,Male,Middle Age (30–59),False,2426,True,Yes,Fiber optic,Yes,No,No,Yes,No,No,False,Bank transfer (automatic),32,87.65,2766.4,Month-to-month,-,False
2612-RRIDN,Male,Under 30,False,3591,True,No,Fiber optic,No,No,No,No,Yes,No,True,Electronic check,4,81.0,340.85,Month-to-month,Limited range of services,True
4018-KJYUY,Male,Middle Age (30–59),False,2722,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),22,20.15,432.5,Month-to-month,-,False
9451-LPGOO,Male,Under 30,False,3780,True,Yes,Fiber optic,No,No,No,No,No,Yes,True,Electronic check,7,86.8,620.35,Month-to-month,Competitor made better offer,True
5299-RULOA,Female,Middle Age (30–59),True,5998,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,True,Electronic check,10,100.25,1064.65,Month-to-month,Price too high,True
4140-MUHUG,Female,Senior (≥ 60),False,3561,True,No,Fiber optic,No,No,Yes,No,Yes,No,True,Electronic check,3,86.85,220.95,Month-to-month,Attitude of service provider,True
9769-TSBZE,Female,Middle Age (30–59),False,5265,True,Yes,DSL,Yes,Yes,No,Yes,No,No,False,Electronic check,70,66.0,4891.5,Two year,-,False
4472-VESGY,Female,Middle Age (30–59),True,5123,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,False,Bank transfer (automatic),52,98.15,4993.4,Month-to-month,-,False
7901-TBKJX,Male,Senior (≥ 60),False,5514,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,56,101.05,5594.0,Month-to-month,-,False
9495-REDIY,Male,Middle Age (30–59),False,5079,False,No phone service,DSL,Yes,No,No,No,Yes,No,True,Credit card (automatic),25,40.65,970.55,One year,-,False
6061-PQHMK,Female,Middle Age (30–59),False,3048,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),25,19.9,527.5,One year,-,False
7452-FOLON,Male,Middle Age (30–59),False,5986,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),39,25.45,958.45,One year,-,False
0880-FVFWF,Male,Middle Age (30–59),False,4449,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,True,Electronic check,56,86.4,4922.4,Month-to-month,-,False
3717-FDJFU,Male,Under 30,False,3353,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,5,20.45,106.9,Two year,-,False
6418-PIQSP,Female,Middle Age (30–59),True,4684,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,False,Mailed check,62,81.0,4985.9,Two year,-,False
3088-FVYWK,Male,Middle Age (30–59),True,5794,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),53,25.55,1336.1,Two year,-,False
4109-CYRBD,Male,Senior (≥ 60),True,5495,True,Yes,DSL,No,No,No,No,No,No,True,Electronic check,29,51.6,1442.0,Month-to-month,-,False
0248-IPDFW,Female,Under 30,False,5617,True,Yes,DSL,No,No,No,No,No,No,True,Electronic check,1,50.1,50.1,Month-to-month,-,False
7996-MHXLW,Female,Middle Age (30–59),False,6141,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),66,25.15,1683.6,Two year,-,False
8778-LMWTJ,Female,Under 30,False,5770,True,No,Fiber optic,Yes,No,No,No,No,No,True,Electronic check,9,74.85,708.2,Month-to-month,-,False
5260-UMPWX,Female,Middle Age (30–59),True,5158,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),26,20.25,493.95,Month-to-month,-,False
9752-ZNQUT,Female,Middle Age (30–59),False,3704,True,No,DSL,No,Yes,No,No,No,No,True,Electronic check,1,48.6,48.6,Month-to-month,-,False
0999-QXNSA,Male,Senior (≥ 60),False,3779,True,No,DSL,No,No,No,No,No,No,True,Mailed check,7,45.75,344.2,Month-to-month,-,False
3714-JTVOV,Female,Senior (≥ 60),True,2322,True,No,Fiber optic,Yes,No,No,No,No,No,True,Credit card (automatic),42,74.15,3229.4,Month-to-month,Attitude of support person,True
1508-DFXCU,Male,Middle Age (30–59),False,2916,True,No,Fiber optic,No,No,No,No,Yes,No,True,Electronic check,12,81.45,912.0,Month-to-month,-,False
7901-IIDQV,Male,Under 30,False,3398,True,Yes,DSL,No,No,No,Yes,No,No,False,Bank transfer (automatic),24,54.6,1242.25,One year,-,False
0310-VQXAM,Male,Middle Age (30–59),False,2788,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,9,19.85,178.8,Month-to-month,-,False
4137-BTIKL,Male,Middle Age (30–59),False,4766,True,Yes,Fiber optic,Yes,No,No,No,No,Yes,False,Mailed check,2,90.75,174.75,Month-to-month,-,False
6086-ESGRL,Female,Middle Age (30–59),False,3947,True,No,Fiber optic,No,No,No,No,No,Yes,False,Credit card (automatic),1,80.15,80.15,Month-to-month,Attitude of support person,True
5656-JAMLX,Male,Under 30,False,4278,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),62,19.85,1253.65,Two year,-,False
2404-JIBFC,Female,Middle Age (30–59),True,5661,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),55,85.1,4657.95,Two year,-,False
3915-ODIYG,Male,Senior (≥ 60),False,4964,True,Yes,DSL,Yes,Yes,No,No,No,Yes,True,Electronic check,60,71.75,4374.55,One year,-,False
0107-WESLM,Male,Middle Age (30–59),False,3874,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Electronic check,1,19.85,19.85,Month-to-month,Attitude of support person,True
2538-OIMXF,Female,Under 30,False,3065,False,No phone service,DSL,No,No,No,No,No,No,False,Mailed check,1,24.7,24.7,Month-to-month,-,False
3798-EPWRR,Female,Senior (≥ 60),False,4057,True,No,DSL,No,No,No,No,No,No,False,Electronic check,2,43.95,85.1,Month-to-month,-,False
3173-NVMPX,Female,Middle Age (30–59),True,4291,True,Yes,DSL,No,Yes,No,No,No,No,True,Mailed check,9,55.3,501.2,Month-to-month,-,False
3705-RHRFR,Female,Middle Age (30–59),True,5031,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,False,Bank transfer (automatic),69,99.15,6875.35,Two year,-,False
2274-XUATA,Male,Senior (≥ 60),True,4933,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),72,63.1,4685.55,Two year,-,False
5153-LXKDT,Male,Middle Age (30–59),True,4108,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,Electronic check,68,110.2,7467.5,Two year,-,False
6869-FGJJC,Male,Middle Age (30–59),False,5210,True,No,Fiber optic,No,Yes,Yes,No,No,No,False,Credit card (automatic),68,79.6,5461.45,One year,-,False
9225-BZLNZ,Male,Middle Age (30–59),True,6275,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,True,Electronic check,72,85.25,6083.1,Two year,-,False
6464-KEXXH,Male,Middle Age (30–59),False,2372,False,No phone service,DSL,No,No,No,No,No,No,True,Credit card (automatic),8,25.25,186.3,Month-to-month,-,False
7233-IOQNP,Female,Middle Age (30–59),True,5409,False,No phone service,DSL,Yes,No,No,Yes,No,No,False,Bank transfer (automatic),43,34.0,1505.35,Month-to-month,-,False
8974-OVACP,Female,Middle Age (30–59),False,3167,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,20.15,20.15,Month-to-month,-,False
2882-DDZPG,Female,Under 30,False,4862,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),12,19.45,227.45,Month-to-month,-,False
7000-WCEVQ,Female,Senior (≥ 60),False,3866,True,Yes,DSL,No,No,No,No,No,Yes,True,Mailed check,20,61.6,1174.35,Month-to-month,Long distance charges,True
5726-CVNYA,Female,Middle Age (30–59),True,3260,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,8,19.85,146.6,Two year,-,False
1832-PEUTS,Male,Under 30,True,5995,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,True,Credit card (automatic),62,89.1,5411.65,Two year,-,False
8441-SHIPE,Female,Middle Age (30–59),False,5183,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),67,25.6,1790.35,Two year,-,False
7270-BDIOA,Female,Middle Age (30–59),False,4739,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,True,Electronic check,22,90.0,1993.8,Month-to-month,Limited range of services,True
5119-NZPTV,Male,Senior (≥ 60),True,5592,True,No,Fiber optic,No,No,No,No,No,No,False,Electronic check,2,70.1,141.65,Month-to-month,-,False
0877-SDMBN,Female,Under 30,False,6117,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,True,Bank transfer (automatic),54,103.95,5639.05,One year,Competitor made better offer,True
4855-SNKMY,Female,Middle Age (30–59),False,5955,True,No,DSL,No,No,No,No,No,No,True,Electronic check,1,44.1,44.1,Month-to-month,Competitor made better offer,True
6260-ONULR,Male,Middle Age (30–59),False,2438,True,No,DSL,No,No,No,No,Yes,Yes,True,Mailed check,1,62.8,62.8,Month-to-month,-,False
7401-RUBNK,Female,Under 30,True,4809,True,No,Fiber optic,Yes,No,No,No,No,No,False,Electronic check,18,74.8,1438.05,Month-to-month,-,False
7841-FCRQD,Female,Under 30,True,3160,True,No,DSL,No,Yes,No,Yes,No,No,True,Credit card (automatic),33,53.75,1857.3,One year,-,False
1846-XWOQN,Female,Senior (≥ 60),False,2825,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,70.15,70.15,Month-to-month,Competitor made better offer,True
6242-FEGFD,Male,Middle Age (30–59),True,4454,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,False,Mailed check,66,96.6,6424.25,Two year,-,False
6569-KTMDU,Female,Under 30,False,3313,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,19.1,19.1,Month-to-month,-,False
7980-MHFLQ,Female,Middle Age (30–59),True,5192,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,72,24.9,1859.2,Two year,-,False
8262-COGGB,Male,Middle Age (30–59),False,5384,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,1,20.45,20.45,Month-to-month,-,False
0234-TEVTT,Female,Middle Age (30–59),True,5269,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,False,Credit card (automatic),48,45.0,2196.3,One year,-,False
5242-UOWHD,Male,Under 30,True,4210,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,45,20.35,929.2,Two year,-,False
8169-SAEJD,Male,Senior (≥ 60),True,4162,False,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,False,Credit card (automatic),69,56.55,3952.65,Two year,-,False
4178-EGMON,Male,Middle Age (30–59),True,4867,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,True,Credit card (automatic),70,88.0,5986.45,Two year,-,False
0635-WKOLD,Male,Middle Age (30–59),True,5507,True,Yes,DSL,No,Yes,No,Yes,Yes,No,False,Credit card (automatic),40,70.75,2921.75,One year,-,False
1338-CECEE,Male,Under 30,True,3877,True,Yes,DSL,No,Yes,Yes,No,Yes,No,False,Bank transfer (automatic),41,68.5,2839.95,One year,-,False
8374-UULRV,Male,Under 30,False,5965,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,False,Credit card (automatic),72,86.05,6309.65,Two year,-,False
3003-CMDUU,Female,Under 30,True,3273,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,True,Electronic check,25,95.15,2395.7,Month-to-month,-,False
2933-FILNV,Female,Middle Age (30–59),True,2635,False,No phone service,DSL,No,No,No,No,No,No,True,Mailed check,2,24.4,36.55,Month-to-month,Lack of self-service on Website,True
0495-RVCBF,Female,Middle Age (30–59),False,2066,True,No,Fiber optic,No,No,No,No,No,Yes,True,Electronic check,1,79.7,79.7,Month-to-month,Poor expertise of online support,True
3363-DTIVD,Male,Middle Age (30–59),True,5010,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,False,Electronic check,71,105.55,7405.5,Two year,-,False
3961-SXAXY,Male,Middle Age (30–59),False,5925,True,No,DSL,No,No,No,No,No,No,True,Bank transfer (automatic),1,44.05,44.05,Month-to-month,-,False
9677-AVKED,Female,Middle Age (30–59),False,4733,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,True,Electronic check,53,84.6,4449.75,One year,-,False
6734-PSBAW,Male,Middle Age (30–59),True,5901,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),72,23.55,1723.95,Two year,-,False
2460-NGXBJ,Male,Senior (≥ 60),True,5193,True,Yes,Fiber optic,No,No,No,No,No,No,True,Credit card (automatic),11,75.2,775.3,Month-to-month,-,False
3999-QGRJH,Male,Senior (≥ 60),False,3068,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,8,69.7,560.85,Month-to-month,Product dissatisfaction,True
2575-GFSOE,Female,Under 30,True,5672,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,7,69.0,506.9,Month-to-month,Attitude of service provider,True
4909-JOUPP,Male,Senior (≥ 60),True,4319,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,Credit card (automatic),72,109.7,7898.45,Two year,-,False
0264-CNITK,Female,Middle Age (30–59),True,5043,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),71,20.1,1389.6,Two year,-,False
1025-FALIX,Female,Middle Age (30–59),False,5379,True,No,Fiber optic,No,No,No,No,No,No,True,Credit card (automatic),26,69.05,1815.65,Month-to-month,-,False
4361-BKAXE,Female,Under 30,False,3038,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),41,114.5,4527.45,Month-to-month,Competitor made better offer,True
8063-RJYNF,Male,Under 30,False,2827,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,True,Electronic check,16,94.25,1483.25,Month-to-month,Competitor offered higher download speeds,True
5575-GNVDE,Male,Middle Age (30–59),False,3441,True,No,DSL,Yes,No,Yes,No,No,No,False,Mailed check,34,56.95,1889.5,One year,-,False
6134-KWTBV,Male,Middle Age (30–59),False,5822,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),62,23.4,1429.65,Two year,-,False
7486-KSRVI,Male,Middle Age (30–59),False,4760,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,True,Electronic check,43,100.0,4211.55,One year,Product dissatisfaction,True
0549-CYCQN,Male,Senior (≥ 60),False,4673,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Bank transfer (automatic),51,79.6,3974.7,One year,-,False
6988-CJEYV,Male,Middle Age (30–59),False,6148,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,False,Electronic check,49,98.7,4920.55,Month-to-month,-,False
6416-TVAIH,Male,Middle Age (30–59),True,5753,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,68.5,68.5,Month-to-month,Competitor offered more data,True
5793-YOLJN,Female,Middle Age (30–59),True,5046,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,55,21.0,1210.3,Two year,-,False
1482-OXZSY,Male,Middle Age (30–59),False,3778,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,True,Bank transfer (automatic),30,100.4,2936.25,Month-to-month,-,False
4443-EMBNA,Female,Middle Age (30–59),True,4642,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),71,24.75,1836.9,Two year,-,False
9987-LUTYD,Female,Under 30,False,3161,True,No,DSL,Yes,No,No,Yes,No,No,False,Mailed check,13,55.15,742.9,One year,-,False
7064-FRRSW,Male,Senior (≥ 60),False,3061,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,Electronic check,48,99.0,4744.35,One year,-,False
3084-DOWLE,Female,Middle Age (30–59),True,6434,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,Bank transfer (automatic),72,92.0,6474.4,Two year,-,False
2506-TNFCO,Female,Senior (≥ 60),True,5948,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,69.55,69.55,Month-to-month,Network reliability,True
5076-YVXCM,Male,Middle Age (30–59),False,4191,True,Yes,Fiber optic,No,No,No,No,No,Yes,False,Bank transfer (automatic),51,83.4,4149.45,Month-to-month,-,False
2511-MORQY,Male,Middle Age (30–59),True,4322,True,Yes,DSL,No,No,Yes,No,No,No,False,Bank transfer (automatic),50,54.9,2614.1,One year,-,False
7823-JSOAG,Male,Middle Age (30–59),False,5203,True,Yes,Fiber optic,No,No,No,No,No,No,False,Electronic check,3,74.5,217.45,Month-to-month,-,False
2845-AFFTX,Male,Senior (≥ 60),True,4726,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,41,99.8,4259.3,Month-to-month,Product dissatisfaction,True
